comment;sentiment;simple_comment;stemm_comment;lemma_comment
Nous sommes allés chez Bachir l'estomac plein d'espoir après toutes les critiques dithyrambiques d'autant plus que je suis un amoureux des pistaches. Et là surprise pour chacun... Les glaces ont peu ou pas de goût! Et pourtant nous avons pris six parfums. Impossible de différencier...Plus;Negative;['sommes', 'allés', 'bachir', 'estomac', 'plein', 'espoir', 'critiques', 'dithyrambiques', 'autant', 'plus', 'amoureux', 'pistaches', 'surprise', 'glaces', 'pas', 'goût', 'pourtant', 'pris', 'parfums', 'impossible', 'différencier', 'plus'];['somm', 'allé', 'bach', 'estomac', 'plein', 'espoir', 'critiqu', 'dithyramb', 'aut', 'plus', 'amour', 'pistach', 'surpris', 'glac', 'pas', 'goût', 'pourt', 'pris', 'parfum', 'impossibl', 'différenci', 'plus'];['être', 'aller', 'bachir', 'estomac', 'plein', 'espoir', 'critique', 'dithyrambique', 'autant', 'plus', 'amoureux', 'pistache', 'surprise', 'glace', 'pas', 'goût', 'pourtant', 'prendre', 'parfum', 'impossible', 'différencier', 'plus']
La qualité de la nourriture et la qualité du service n'a pas baissé depuis que nous avons mangé dans ce restaurant un peu plus d'un an. C'est vraiment une excellente nourriture. Je ne crois pas besoin d'en dire beaucoup plus. Si à Paris aller manger...Plus;Positive;['qualité', 'nourriture', 'qualité', 'service', 'ne', 'pas', 'baissé', 'mangé', 'restaurant', 'plus', 'an', 'vraiment', 'excellente', 'nourriture', 'ne', 'crois', 'pas', 'besoin', 'beaucoup', 'plus', 'paris', 'aller', 'manger', 'plus'];['qualit', 'nourritur', 'qualit', 'servic', 'ne', 'pas', 'baiss', 'mang', 'restaur', 'plus', 'an', 'vrai', 'excellent', 'nourritur', 'ne', 'crois', 'pas', 'besoin', 'beaucoup', 'plus', 'paris', 'aller', 'mang', 'plus'];['qualité', 'nourriture', 'qualité', 'service', 'ne', 'pas', 'baissé', 'manger', 'restaurant', 'plus', 'an', 'vraiment', 'excellent', 'nourriture', 'ne', 'croire', 'pas', 'besoin', 'beaucoup', 'plus', 'pari', 'aller', 'manger', 'plus']
Nous avons pris la balade gourmande qui est le menu dégustation du Cinq. Commençons par les points qui requièrentselon moi certaines améliorations. Nous avons eu les amuse bouche bien avant notre apéritif ce qui nous a obligé à patienter avant de pouvoir les déguster. L’attente...Plus;Positive;['pris', 'balade', 'gourmande', 'menu', 'dégustation', 'commençons', 'points', 'requièrentselon', 'améliorations', 'amuse', 'bouche', 'bien', 'apéritif', 'obligé', 'patienter', 'pouvoir', 'déguster', 'attente', 'plus'];['pris', 'balad', 'gourmand', 'menu', 'dégust', 'commençon', 'point', 'requièrentselon', 'amélior', 'amus', 'bouch', 'bien', 'apérit', 'oblig', 'patient', 'pouvoir', 'dégust', 'attent', 'plus'];['prendre', 'balade', 'gourmand', 'menu', 'dégustation', 'commencer', 'point', 'requièrentselon', 'amélioration', 'amuse', 'bouche', 'bien', 'apéritif', 'obliger', 'patienter', 'pouvoir', 'déguster', 'attente', 'plus']
Si vous aimez que la restauration raffinée et simple se retrouve dans votre assiette comme à la maison cet endroit est fait pour vous. Vincent sera vous mettre à l'aise et vous écouter selon vos envies du moment. La formule dégustation est parfaite pour découvrir...Plus;Positive;['aimez', 'restauration', 'raffinée', 'simple', 'retrouve', 'assiette', 'maison', 'endroit', 'vincent', 'mettre', 'aise', 'écouter', 'envies', 'moment', 'formule', 'dégustation', 'parfaite', 'découvrir', 'plus'];['aim', 'restaur', 'raffin', 'simpl', 'retrouv', 'assiet', 'maison', 'endroit', 'vincent', 'mettr', 'ais', 'écout', 'envi', 'moment', 'formul', 'dégust', 'parfait', 'découvr', 'plus'];['aimer', 'restauration', 'raffiné', 'simple', 'retrouve', 'assiette', 'maison', 'endroit', 'vincer', 'mettre', 'aise', 'écouter', 'envie', 'moment', 'formule', 'dégustation', 'parfait', 'découvrir', 'plus']
La nourriture n'a vraiment rien d'extraordinaire le gout est adapté au palais européen pour les amateurs de cuisine indienne fuyez ! Les portions sont ridicules 3 vulgaires morceaux de poulets pour le poulet massala noyé dans une sauce insipide. Je dis NON et pourtant j'ai...Plus;Negative;['nourriture', 'ne', 'vraiment', 'rien', 'extraordinaire', 'gout', 'adapté', 'palais', 'européen', 'amateurs', 'cuisine', 'indienne', 'fuyez', 'portions', 'ridicules', 'vulgaires', 'morceaux', 'poulets', 'poulet', 'massala', 'noyé', 'sauce', 'insipide', 'dis', 'non', 'pourtant', 'plus'];['nourritur', 'ne', 'vrai', 'rien', 'extraordinair', 'gout', 'adapt', 'pal', 'européen', 'amateur', 'cuisin', 'indien', 'fui', 'portion', 'ridicul', 'vulgair', 'morceau', 'poulet', 'poulet', 'massal', 'noi', 'sauc', 'insipid', 'dis', 'non', 'pourt', 'plus'];['nourriture', 'ne', 'vraiment', 'rien', 'extraordinaire', 'gout', 'adapter', 'palais', 'européen', 'amateur', 'cuisine', 'indien', 'fuir', 'portion', 'ridicule', 'vulgaire', 'morceau', 'poulet', 'poulet', 'massala', 'noyer', 'sauce', 'insipide', 'dire', 'non', 'pourtant', 'plus']
Resto de mon quartier rue Eugène Jumin Paris 19eme Ambiance chaleureuse sympa où on y mange de très bonnes pizzas faîtes avec de bons produits frais bon service pas beaucoup d'attente personnel très sympa et a l'écoute du client si je devais donné une note...Plus;Positive;['resto', 'quartier', 'rue', 'eugène', 'jumin', 'paris', 'eme', 'ambiance', 'chaleureuse', 'sympa', 'mange', 'très', 'bonnes', 'pizzas', 'faîtes', 'bons', 'produits', 'frais', 'bon', 'service', 'pas', 'beaucoup', 'attente', 'personnel', 'très', 'sympa', 'écoute', 'client', 'devais', 'donné', 'note', 'plus'];['resto', 'quarti', 'ru', 'eugen', 'jumin', 'paris', 'eme', 'ambianc', 'chaleur', 'symp', 'mang', 'tres', 'bon', 'pizz', 'faît', 'bon', 'produit', 'frais', 'bon', 'servic', 'pas', 'beaucoup', 'attent', 'personnel', 'tres', 'symp', 'écout', 'client', 'dev', 'don', 'not', 'plus'];['restaurant', 'quartier', 'rue', 'eugèn', 'jumin', 'paris', '19em', 'ambiance', 'chaleureux', 'sympa', 'manger', 'très', 'bon', 'pizza', 'faîter', 'bon', 'produit', 'frais', 'bon', 'service', 'pas', 'beaucoup', 'attente', 'personnel', 'très', 'sympa', 'écoute', 'client', 'devoir', 'donner', 'note', 'plus']
Nous sommes venus dîner avec mon compagnon au 114 Faubourg par hasard et ce fut un repas merveilleux du début à la fin. L’accueil chaleureux du Directeur de Salle Patrice Jeanne et de son équipe de jeunes professionnels motivés et souriants. Le restaurant vous transporte...Plus;Positive;['sommes', 'venus', 'dîner', 'compagnon', 'faubourg', 'hasard', 'fut', 'repas', 'merveilleux', 'début', 'fin', 'accueil', 'chaleureux', 'directeur', 'salle', 'patrice', 'jeanne', 'équipe', 'jeunes', 'professionnels', 'motivés', 'souriants', 'restaurant', 'transporte', 'plus'];['somm', 'venus', 'dîn', 'compagnon', 'faubourg', 'hasard', 'fut', 'rep', 'merveil', 'début', 'fin', 'accueil', 'chaleur', 'directeur', 'sall', 'patric', 'jeann', 'équip', 'jeun', 'professionnel', 'motiv', 'souri', 'restaur', 'transport', 'plus'];['être', 'venir', 'dîner', 'compagnon', 'faubourg', 'hasard', 'être', 'repas', 'merveilleux', 'début', 'fin', 'accueil', 'chaleureux', 'directeur', 'salle', 'patric', 'jeanne', 'équipe', 'jeune', 'professionnel', 'motiver', 'souriant', 'restaurant', 'transporte', 'plus']
Nous sommes allés manger un dimanche midi. Le restaurant est atypique vous allez avoir l’impression d’être dans des petites rues de Tokyo. Nous avons pris 2 petites entrées à partager : excellente ! Mention particulière pour la salade d’algue Le plat est servi rapidement. Les...Plus;Positive;['sommes', 'allés', 'manger', 'dimanche', 'midi', 'restaurant', 'atypique', 'allez', 'impression', 'petites', 'rues', 'tokyo', 'pris', 'petites', 'entrées', 'partager', 'excellente', 'mention', 'particulière', 'salade', 'algue', 'plat', 'servi', 'rapidement', 'plus'];['somm', 'allé', 'mang', 'dimanch', 'mid', 'restaur', 'atyp', 'allez', 'impress', 'petit', 'ru', 'tokyo', 'pris', 'petit', 'entré', 'partag', 'excellent', 'mention', 'particuli', 'salad', 'algu', 'plat', 'serv', 'rapid', 'plus'];['être', 'aller', 'manger', 'dimanche', 'midi', 'restaurant', 'atypique', 'aller', 'impression', 'petit', 'rue', 'tokyo', 'prendre', 'petit', 'entrée', 'partager', 'excellent', 'mention', 'particulier', 'salade', 'algue', 'plat', 'servir', 'rapidement', 'plus']
Soirée unique aux saveurs multiples. Un délice pour les yeux et les papilles. Nous avons été enchanté par la gentillesse du service et la très grande qualité gustative des plats depuis l’entrée jusqu’au dessert. Excellent choix des vins. Je recommande vivement.Plus;Positive;['soirée', 'unique', 'saveurs', 'multiples', 'délice', 'yeux', 'papilles', 'enchanté', 'gentillesse', 'service', 'très', 'grande', 'qualité', 'gustative', 'plats', 'entrée', 'dessert', 'excellent', 'choix', 'vins', 'recommande', 'vivement', 'plus'];['soir', 'uniqu', 'saveur', 'multipl', 'délic', 'yeux', 'papill', 'enchant', 'gentilless', 'servic', 'tres', 'grand', 'qualit', 'gustat', 'plat', 'entré', 'dessert', 'excellent', 'choix', 'vin', 'recommand', 'viv', 'plus'];['soirée', 'unique', 'saveur', 'multiple', 'délice', 'oeil', 'papille', 'enchanté', 'gentillesse', 'service', 'très', 'grand', 'qualité', 'gustative', 'plat', 'entrée', 'jusqu’', 'dessert', 'excellent', 'choix', 'vin', 'recommande', 'vivement.plu']
Rien à dire!! de belles réalisations une équipe jeune dynamique et professionnelle! Nous sommes ravis d'être venue dans ce restaurant! continuez;Positive;['rien', 'belles', 'réalisations', 'équipe', 'jeune', 'dynamique', 'professionnelle', 'sommes', 'ravis', 'venue', 'restaurant', 'continuez'];['rien', 'bel', 'réalis', 'équip', 'jeun', 'dynam', 'professionnel', 'somm', 'rav', 'venu', 'restaur', 'continu'];['rien', 'bel', 'réalisation', 'équipe', 'jeune', 'dynamique', 'professionnel', 'être', 'ravir', 'venir', 'restaurant', 'continuer']
Après un escape game en famille nous recherchions un restaurant sympa dans le coin et avons trouvé les Fines Lames. Nous nous sommes régalés avec les burgers et la viande selon nos commandes. Et en ne prenant qu'un plat principal et 2 verres de vin...Plus;Positive;['escape', 'game', 'famille', 'recherchions', 'restaurant', 'sympa', 'coin', 'trouvé', 'fines', 'lames', 'sommes', 'régalés', 'burgers', 'viande', 'commandes', 'ne', 'prenant', 'qu', 'plat', 'principal', 'verres', 'vin', 'plus'];['escap', 'gam', 'famill', 'recherch', 'restaur', 'symp', 'coin', 'trouv', 'fin', 'lam', 'somm', 'régal', 'burger', 'viand', 'command', 'ne', 'pren', 'qu', 'plat', 'principal', 'verr', 'vin', 'plus'];['escape', 'game', 'famille', 'rechercher', 'restaurant', 'sympa', 'coin', 'trouver', 'fin', 'lame', 'être', 'régaler', 'burger', 'viande', 'commande', 'ne', 'prendre', 'plat', 'principal', 'verre', 'vin', 'plus']
Hors pair pour les amateurs de viandes de très grandes qualités  service irréprochable  personnels attentifs au petits soinPlus;Positive;['pair', 'amateurs', 'viandes', 'très', 'grandes', 'qualités', 'service', 'irréprochable', 'personnels', 'attentifs', 'petits', 'soinplus'];['pair', 'amateur', 'viand', 'tres', 'grand', 'qualit', 'servic', 'irréproch', 'personnel', 'attent', 'petit', 'soinplus'];['pair', 'amateur', 'viande', 'très', 'grand', 'qualité', 'service', 'irréprochable', 'personnel', 'attentif', 'petit', 'soinplu']
Le cadre est franchement bien... Vu sur la tour Effeil intérieur soigné... Faute de gout sur les fausses bougies... Le personnel est très peu attentionné... Peut être que cela s explique par le fait que le chef était vraissemblablement absent ce jour là. Nous avions...Plus;Negative;['cadre', 'franchement', 'bien', 'tour', 'effeil', 'intérieur', 'soigné', 'faute', 'gout', 'fausses', 'bougies', 'personnel', 'très', 'attentionné', 'explique', 'chef', 'vraissemblablement', 'absent', 'jour', 'avions', 'plus'];['cadr', 'franch', 'bien', 'tour', 'effeil', 'intérieur', 'soign', 'faut', 'gout', 'fauss', 'boug', 'personnel', 'tres', 'attention', 'expliqu', 'chef', 'vraissembl', 'absent', 'jour', 'avion', 'plus'];['cadre', 'franchement', 'bien', 'tour', 'effeil', 'intérieur', 'soigner', 'faute', 'gout', 'faux', 'bougie', 'personnel', 'très', 'attentionné', 'explique', 'chef', 'vraissemblablement', 'abser', 'jour', 'avoir', 'plus']
Tout ce qu’on doit attendre d’une (très) bonne adresse : un accueil charmant un menu équilibré et raffiné un prix raisonnable (48€ le premier menu) une carte des vins de haute tenue des conseils judicieux et un service impeccable. Deuxième fois en 3 mois et...Plus;Positive;['qu', 'attendre', 'très', 'bonne', 'adresse', 'accueil', 'charmant', 'menu', 'équilibré', 'raffiné', 'prix', 'raisonnable', 'menu', 'carte', 'vins', 'haute', 'tenue', 'conseils', 'judicieux', 'service', 'impeccable', 'fois', 'mois', 'plus'];['qu', 'attendr', 'tres', 'bon', 'adress', 'accueil', 'charm', 'menu', 'équilibr', 'raffin', 'prix', 'raison', 'menu', 'cart', 'vin', 'haut', 'tenu', 'conseil', 'judici', 'servic', 'impecc', 'fois', 'mois', 'plus'];['attendre', 'très', 'bon', 'adresse', 'accueil', 'charmant', 'menu', 'équilibré', 'raffiné', 'prix', 'raisonnable', 'menu', 'carte', 'vin', 'haut', 'tenue', 'conseil', 'judicieux', 'service', 'impeccable', 'fois', 'mois', 'plus']
Je suis breton et je suis très régulièrement déçu par la qualité et le prix des crêpes sur Paris. Chez Suzette les ingrédients sont de qualité et les crêpes sont excellentes. Il y a un vrai soin qui est apporté au choix des ingrédients aux...Plus;Positive;['breton', 'très', 'régulièrement', 'déçu', 'qualité', 'prix', 'crêpes', 'paris', 'suzette', 'ingrédients', 'qualité', 'crêpes', 'excellentes', 'vrai', 'soin', 'apporté', 'choix', 'ingrédients', 'plus'];['breton', 'tres', 'réguli', 'déçu', 'qualit', 'prix', 'crêp', 'paris', 'suzet', 'ingrédient', 'qualit', 'crêp', 'excellent', 'vrai', 'soin', 'apport', 'choix', 'ingrédient', 'plus'];['breton', 'très', 'régulièrement', 'décevoir', 'qualité', 'prix', 'crêpe', 'pari', 'suzette', 'ingrédient', 'qualité', 'crêpe', 'excellent', 'vrai', 'soin', 'apporter', 'choix', 'ingrédient', 'plus']
Quelle déception !!! Nous nous attendions vraiment à autre chose... Accueil agréable et décoration sympa mais ce sont les deux seuls points positifs de cette expérience. Vous mangez dans l’obscurité vous entendez à peine la personne qui est en face de vous et ce qu’il...Plus;Negative;['déception', 'attendions', 'vraiment', 'chose', 'accueil', 'agréable', 'décoration', 'sympa', 'seuls', 'points', 'positifs', 'expérience', 'mangez', 'obscurité', 'entendez', 'peine', 'face', 'qu', 'plus'];['décept', 'attend', 'vrai', 'chos', 'accueil', 'agréabl', 'décor', 'symp', 'seul', 'point', 'posit', 'expérient', 'mang', 'obscur', 'entend', 'pein', 'fac', 'qu', 'plus'];['déception', 'attendre', 'vraiment', 'chose', 'accueil', 'agréable', 'décoration', 'sympa', 'seul', 'point', 'positif', 'expérience', 'manger', 'obscurité', 'entendre', 'peine', 'face', 'plus']
Une excellente adresse et des prix tout à fait corrects pour Paris. Accueil souriant ambiance sympa et très bonnes crêques. A deux pas du salon des expositions Porte de Versailles.;Positive;['excellente', 'adresse', 'prix', 'corrects', 'paris', 'accueil', 'souriant', 'ambiance', 'sympa', 'très', 'bonnes', 'crêques', 'pas', 'salon', 'expositions', 'porte', 'versailles'];['excellent', 'adress', 'prix', 'correct', 'paris', 'accueil', 'souri', 'ambianc', 'symp', 'tres', 'bon', 'crêqu', 'pas', 'salon', 'exposit', 'port', 'versaill'];['excellent', 'adresse', 'prix', 'correct', 'pari', 'accueil', 'sourire', 'ambiance', 'sympa', 'très', 'bon', 'crêque', 'pas', 'salon', 'exposition', 'porte', 'versaille']
Juste parfait! Accords des mets et des saveurs superbes. Et en plus un service impeccable! Ce restaurant mérite d'être connu.;Positive;['parfait', 'accords', 'mets', 'saveurs', 'superbes', 'plus', 'service', 'impeccable', 'restaurant', 'mérite', 'connu'];['parf', 'accord', 'met', 'saveur', 'superb', 'plus', 'servic', 'impecc', 'restaur', 'mérit', 'connu'];['parfait', 'accord', 'mets', 'saveur', 'superbe', 'plus', 'service', 'impeccable', 'restaurant', 'mérite', 'connaître']
C'était la première fois que non allions chez Michel Rostang. Déjà on nous a servi 2 coupes de champagne éventé (une fin de bouteille) et il a fallu réclamer 2 nouvelles coupes. Quant on a voulu changer l'un des plats du menu gastronomique le maitre...Plus;Negative;['fois', 'non', 'allions', 'michel', 'rostang', 'déjà', 'servi', 'coupes', 'champagne', 'éventé', 'fin', 'bouteille', 'fallu', 'réclamer', 'nouvelles', 'coupes', 'voulu', 'changer', 'plats', 'menu', 'gastronomique', 'maitre', 'plus'];['fois', 'non', 'allion', 'michel', 'rostang', 'déjà', 'serv', 'coup', 'champagn', 'évent', 'fin', 'bouteil', 'fallu', 'réclam', 'nouvel', 'coup', 'voulu', 'chang', 'plat', 'menu', 'gastronom', 'maitr', 'plus'];['fois', 'non', 'allier', 'michel', 'rostang', 'déjà', 'servir', 'coupe', 'champagne', 'éventer', 'fin', 'bouteille', 'falloir', 'réclamer', 'nouveau', 'coupe', 'vouloir', 'changer', 'plat', 'menu', 'gastronomique', 'maitre', 'plus']
Le Grand Colbert on y va pour le cadre pour son ambiance et peut-être aussi pour sa proximité avec le jardin du Palais Royal mais pas pour la cuisine... La carte ne change pas et beaucoup de plats ne sont pas faits maison. Exemple avec...Plus;Negative;['grand', 'colbert', 'cadre', 'ambiance', 'proximité', 'jardin', 'palais', 'royal', 'pas', 'cuisine', 'carte', 'ne', 'change', 'pas', 'beaucoup', 'plats', 'ne', 'pas', 'faits', 'maison', 'exemple', 'plus'];['grand', 'colbert', 'cadr', 'ambianc', 'proxim', 'jardin', 'pal', 'royal', 'pas', 'cuisin', 'cart', 'ne', 'chang', 'pas', 'beaucoup', 'plat', 'ne', 'pas', 'fait', 'maison', 'exempl', 'plus'];['grand', 'colbert', 'cadre', 'ambiance', 'peut-être', 'proximité', 'jardin', 'palais', 'royal', 'pas', 'cuisine', 'carte', 'ne', 'changer', 'pas', 'beaucoup', 'plat', 'ne', 'pas', 'faire', 'maison', 'exemple', 'plus']
Je suis venue avec une amie Nous avons attendu 20 mn pour attendre la prise de commande. Puis ma boisson n'est jamais venue  et j'ai du la réclamer 2 fois. Ils avaient la flemme de nous expliquer les gâteaux ( au nombre limité de...Plus;Negative;['venue', 'amie', 'mn', 'attendre', 'prise', 'commande', 'boisson', 'ne', 'jamais', 'venue', 'réclamer', 'fois', 'flemme', 'expliquer', 'gâteaux', 'nombre', 'limité', 'plus'];['venu', 'ami', 'mn', 'attendr', 'pris', 'command', 'boisson', 'ne', 'jam', 'venu', 'réclam', 'fois', 'flemm', 'expliqu', 'gâteau', 'nombr', 'limit', 'plus'];['venir', 'amie', 'minute', 'attendre', 'prise', 'commande', 'boisson', 'ne', 'jamais', 'venir', 'réclamer', 'fois', 'flemme', 'expliquer', 'gâteau', 'nombre', 'limité', 'plus']
Très bon accueil sympathique souriant. Assiettes bien étudiées. Bon vins. Belle Déco Musique au top. Bref tout est fait pour que vous passiez une belle soirée. Jusqu’à.... Jusqu’à ce que quelqu’un du staff vienne vous demander de partir pour accueillir le service suivant... Plus de...Plus;Negative;['très', 'bon', 'accueil', 'sympathique', 'souriant', 'assiettes', 'bien', 'étudiées', 'bon', 'vins', 'belle', 'déco', 'musique', 'top', 'bref', 'passiez', 'belle', 'soirée', 'quelqu', 'staff', 'vienne', 'demander', 'partir', 'accueillir', 'service', 'plus', 'plus'];['tres', 'bon', 'accueil', 'sympath', 'souri', 'assiet', 'bien', 'étudi', 'bon', 'vin', 'bel', 'déco', 'musiqu', 'top', 'bref', 'pass', 'bel', 'soir', 'quelqu', 'staff', 'vien', 'demand', 'part', 'accueil', 'servic', 'plus', 'plus'];['très', 'bon', 'accueil', 'sympathique', 'sourire', 'assiette', 'bien', 'étudier', 'bon', 'vin', 'bel', 'déco', 'musique', 'top', 'bref', 'passer', 'bel', 'soirée', 'jusqu’', 'jusqu’', 'quelqu’', 'staff', 'venir', 'demander', 'partir', 'accueillir', 'service', 'plus', 'plus']
On se moque clairement du monde. Ce monsieur est un prétentieux incompétent voilà tout et peu importe son passé on sen contrefou. Diner pour mes 40 ans ce jour le 27 juin invite par mon épouse qui réserve sans me le dire 2 mois a...Plus;Negative;['moque', 'clairement', 'monde', 'monsieur', 'prétentieux', 'incompétent', 'passé', 'sen', 'contrefou', 'diner', 'ans', 'jour', 'juin', 'invite', 'épouse', 'réserve', 'mois', 'plus'];['moqu', 'clair', 'mond', 'monsieur', 'prétenti', 'incompétent', 'pass', 'sen', 'contrefou', 'din', 'an', 'jour', 'juin', 'invit', 'épous', 'réserv', 'mois', 'plus'];['moque', 'clairement', 'monde', 'Monsieur', 'prétentieux', 'incompétent', 'passer', 'sen', 'contrefou', 'diner', 'an', 'jour', 'juin', 'invite', 'épouse', 'réserve', 'mois', 'plus']
On ressort d'ici avec une grande impression de gâchis. Le cadre se prête pourtant à une potentielle réussite mais le service n'est pas à la hauteur (on manque toujours de quelque chose du pain à l'eau les plats ne sont pas servis en même temps)....Plus;Negative;['ressort', 'ici', 'grande', 'impression', 'gâchis', 'cadre', 'prête', 'pourtant', 'potentielle', 'réussite', 'service', 'ne', 'pas', 'hauteur', 'manque', 'chose', 'pain', 'eau', 'plats', 'ne', 'pas', 'servis', 'temps', 'plus'];['ressort', 'ici', 'grand', 'impress', 'gâch', 'cadr', 'prêt', 'pourt', 'potentiel', 'réussit', 'servic', 'ne', 'pas', 'hauteur', 'manqu', 'chos', 'pain', 'eau', 'plat', 'ne', 'pas', 'serv', 'temp', 'plus'];['ressortir', 'ici', 'grand', 'impression', 'gâchis', 'cadre', 'prête', 'pourtant', 'potentielle', 'réussite', 'service', 'ne', 'pas', 'hauteur', 'manqu', 'chose', 'pain', 'eau', 'plat', 'ne', 'pas', 'servir', 'temps)', 'plus']
Très bonne formule le midi avec un rapport qualité prix en dehors du commun à Paris. Plats goûteux et bien servis. Accueil discret et sympa. Des gens sérieux et qui offrent un service de qualité.;Positive;['très', 'bonne', 'formule', 'midi', 'rapport', 'qualité', 'prix', 'commun', 'paris', 'plats', 'goûteux', 'bien', 'servis', 'accueil', 'discret', 'sympa', 'sérieux', 'offrent', 'service', 'qualité'];['tres', 'bon', 'formul', 'mid', 'rapport', 'qualit', 'prix', 'commun', 'paris', 'plat', 'goûteux', 'bien', 'serv', 'accueil', 'discret', 'symp', 'sérieux', 'offrent', 'servic', 'qualit'];['très', 'bon', 'formule', 'midi', 'rapport', 'qualité', 'prix', 'commun', 'pari', 'plat', 'goûteux', 'bien', 'servir', 'accueil', 'discret', 'sympa', 'sérieux', 'offrir', 'service', 'qualité']
Nous avons lu les merveilleuses critiques ici alors que nous avions prévu de manger ici pour le déjeuner ou le dîner. Nous avons vérifié leurs horaires en ligne donc nous avons pris le métro pour déjeuner et pourtant ce n'était pas ouvert. Même si les...Plus;Negative;['lu', 'merveilleuses', 'critiques', 'ici', 'avions', 'prévu', 'manger', 'ici', 'déjeuner', 'dîner', 'vérifié', 'horaires', 'ligne', 'pris', 'métro', 'déjeuner', 'pourtant', 'ne', 'pas', 'plus'];['lu', 'merveil', 'critiqu', 'ici', 'avion', 'prévu', 'mang', 'ici', 'déjeun', 'dîn', 'vérifi', 'horair', 'lign', 'pris', 'métro', 'déjeun', 'pourt', 'ne', 'pas', 'plus'];['lu', 'merveilleux', 'critique', 'ici', 'avoir', 'prévoir', 'manger', 'ici', 'déjeuner', 'dîner', 'vérifier', 'horaire', 'ligne', 'prendre', 'métro', 'déjeuner', 'pourtant', 'ne', 'pas', 'plus']
Je suis allée déjeuner la semaine dernière et j'ai été bluffée par le professionnalisme le service absolument parfait du début à la fin et le nombre de personnes au service des clients. J'ai aimé l'ambiance élégante et raffinée de plus le menu du déjeuner est...Plus;Positive;['allée', 'déjeuner', 'semaine', 'dernière', 'bluffée', 'professionnalisme', 'service', 'absolument', 'parfait', 'début', 'fin', 'nombre', 'personnes', 'service', 'clients', 'aimé', 'ambiance', 'élégante', 'raffinée', 'plus', 'menu', 'déjeuner', 'plus'];['allé', 'déjeun', 'semain', 'derni', 'bluff', 'professionnal', 'servic', 'absolu', 'parf', 'début', 'fin', 'nombr', 'person', 'servic', 'client', 'aim', 'ambianc', 'éleg', 'raffin', 'plus', 'menu', 'déjeun', 'plus'];['aller', 'déjeuner', 'semaine', 'dernier', 'bluffer', 'professionnalisme', 'service', 'absolument', 'parfait', 'début', 'fin', 'nombre', 'personne', 'service', 'client', 'aimer', 'ambiance', 'élégant', 'raffiné', 'plus', 'menu', 'déjeuner', 'plus']
A lire tous ces avis dityrambiques nous avons mon épouse et moi l'impression de ne pas avoir mangé dans le même restaurant. Lorsque l'entrée se limite à un oeuf mayonnaise ou une maigre salade accompagnée de 3 petits foies de volaille insipides en dessert un...Plus;Negative;['lire', 'avis', 'dityrambiques', 'épouse', 'impression', 'ne', 'pas', 'mangé', 'restaurant', 'entrée', 'limite', 'oeuf', 'mayonnaise', 'maigre', 'salade', 'accompagnée', 'petits', 'foies', 'volaille', 'insipides', 'dessert', 'plus'];['lir', 'avis', 'dityramb', 'épous', 'impress', 'ne', 'pas', 'mang', 'restaur', 'entré', 'limit', 'oeuf', 'mayonnais', 'maigr', 'salad', 'accompagn', 'petit', 'foi', 'volaill', 'insipid', 'dessert', 'plus'];['lire', 'avis', 'dityrambique', 'épouse', 'impression', 'ne', 'pas', 'manger', 'restaurant', 'entrée', 'limite', 'oeuf', 'mayonnaise', 'maigre', 'salade', 'accompagner', 'petit', 'foie', 'volaille', 'insipide', 'desservir', 'plus']
Restaurant assez médiocre comparé aux autres restaurants 3 étoiles de Paris. Accueil très moyen du personnel. Pas de maître d'hôtel pour nous demander nos intolérences et nos souhaits. Regard hautain et arrogant des serveurs. Petites réflexions ou plaisanteries? que nous avons mal pris. Nous avions...Plus;Negative;['restaurant', 'médiocre', 'comparé', 'restaurants', 'étoiles', 'paris', 'accueil', 'très', 'moyen', 'personnel', 'pas', 'maître', 'hôtel', 'demander', 'intolérences', 'souhaits', 'regard', 'hautain', 'arrogant', 'serveurs', 'petites', 'réflexions', 'plaisanteries', 'mal', 'pris', 'avions', 'plus'];['restaur', 'médiocr', 'compar', 'restaur', 'étoil', 'paris', 'accueil', 'tres', 'moyen', 'personnel', 'pas', 'maîtr', 'hôtel', 'demand', 'intolérent', 'souhait', 'regard', 'hautain', 'arrog', 'serveur', 'petit', 'réflex', 'plaisanter', 'mal', 'pris', 'avion', 'plus'];['restaurer', 'médiocre', 'comparer', 'restaurant', 'étoile', 'pari', 'accueil', 'très', 'moyen', 'personnel', 'pas', 'maître', 'hôtel', 'demander', 'intolérence', 'souhait', 'regard', 'hautain', 'arroger', 'serveur', 'petit', 'réflexion', 'plaisanterie', 'mal', 'prendre', 'avoir', 'plus']
De bons plats assez copieux vite remplis même en semaine par des parisiens aussi et touristes. Décor simple mais plaisant accueil attentionné et rapide.;Positive;['bons', 'plats', 'copieux', 'vite', 'remplis', 'semaine', 'parisiens', 'touristes', 'décor', 'simple', 'plaisant', 'accueil', 'attentionné', 'rapide'];['bon', 'plat', 'copieux', 'vit', 'rempl', 'semain', 'parisien', 'tourist', 'décor', 'simpl', 'plais', 'accueil', 'attention', 'rapid'];['bon', 'plat', 'copieux', 'vite', 'remplir', 'semaine', 'parisien', 'touriste', 'décor', 'simple', 'plaisant', 'accueil', 'attentionné', 'rapide']
